Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,0,1,1,2,1,1,2,1,3,0.674,4761,0.744,0.642
1,0,4,2,1,1,1,2,5,3,0.995,5064,0.905,0.886
0,1,2,2,1,2,1,5,2,2,0.596,1968,0.759,0.0
1,1,3,4,3,1,2,1,3,2,0.989,4677,0.706,0.145
1,0,2,1,1,1,1,2,6,2,0.608,4268,0.857,0.0
1,0,2,1,2,2,1,1,2,2,0.709,4633,0.634,0.0
1,0,4,1,2,1,1,1,3,1,0.667,5045,0.755,0.76
1,1,4,2,2,4,1,2,3,3,0.568,4269,0.643,0.044
0,0,3,1,1,2,1,2,3,3,0.374,2264,0.56,0.755
1,0,4,3,1,1,1,2,3,3,0.721,4564,0.717,0.0
1,0,1,1,3,1,1,1,2,3,0.549,5220,0.829,0.221
0,0,5,2,1,1,1,2,3,2,0.694,2235,0.591,0.0
1,0,3,2,1,1,1,1,3,2,0.685,4680,0.778,0.0
0,0,4,4,2,1,1,6,3,3,0.845,3120,0.586,0.0
1,1,2,4,1,3,1,1,2,1,0.577,3645,0.551,0.0
1,1,2,3,2,2,1,2,3,0,0.62,4766,1.083,0.6
1,1,4,2,2,3,1,2,2,2,0.717,4674,0.886,0.0
0,1,3,4,3,2,1,2,3,3,0.765,2563,0.417,0.016
1,1,2,5,2,4,1,1,3,1,0.715,4146,0.882,0.038
1,1,3,4,2,4,1,1,2,1,0.618,4691,0.727,0.247
1,0,3,4,2,2,1,2,3,2,0.756,4970,0.929,0.353
1,0,4,3,2,2,1,1,2,3,0.73,4794,0.6,0.876
1,1,2,4,1,2,1,2,2,1,0.573,4972,0.9,0.245
1,0,1,4,1,1,1,1,2,1,0.502,4445,0.745,0.476
0,0,2,2,1,1,1,4,3,3,0.648,2408,0.583,0.956
0,0,0,3,2,1,1,2,1,2,0.636,2461,0.742,0.772
1,0,3,2,2,2,1,1,2,1,0.853,4850,0.75,0.0
1,1,1,2,2,3,1,2,3,2,0.95,4806,0.766,0.541
1,0,3,4,1,1,1,1,3,3,0.818,4783,0.667,0.242
0,1,1,2,3,4,1,1,5,3,0.645,2251,0.227,0.0
1,1,4,4,2,4,1,1,3,2,0.767,4989,0.696,0.426
0,1,3,5,2,3,1,6,4,3,0.974,2703,1.0,0.0
1,1,3,1,3,3,1,2,3,3,0.494,5108,0.884,0.0
1,0,1,5,2,2,1,1,2,1,0.653,4776,1.023,0.42
1,1,3,4,2,4,1,3,5,1,0.636,7279,0.627,0.098
1,0,2,3,1,1,1,2,1,3,0.507,3776,0.944,0.706
1,1,3,2,2,4,1,2,3,3,0.888,8512,0.679,0.046
1,0,3,1,1,1,1,3,3,0,0.79,7471,0.673,0.732
1,1,3,5,2,4,1,3,4,2,0.665,7663,0.655,0.052
1,1,3,2,2,5,2,3,1,2,0.814,7427,0.566,0.073
1,1,3,4,1,5,3,3,1,3,0.77,7758,0.719,0.071
1,1,3,4,1,2,1,3,3,2,0.715,7904,0.804,0.197
1,1,1,2,2,3,3,2,2,3,0.832,7693,0.628,0.354
1,0,3,3,2,1,1,3,2,3,0.849,8442,0.508,0.243
1,1,3,2,1,4,1,3,3,2,0.921,8693,0.569,0.104
1,1,3,5,2,2,1,2,3,3,0.64,7352,0.818,0.801
1,0,3,1,3,1,1,3,1,2,0.799,7249,0.509,0.71
1,1,3,4,1,3,1,2,1,1,0.706,7549,0.638,0.0
1,1,2,1,2,4,1,3,1,1,0.883,8092,0.667,0.048
1,0,2,2,1,2,1,2,1,2,0.696,8006,0.571,0.673
1,1,3,4,2,1,1,2,2,1,0.703,7434,0.586,0.158
1,0,4,2,2,1,3,2,3,2,0.597,7471,0.467,0.074
1,0,1,2,1,1,1,3,2,2,0.659,6932,0.744,0.662
1,1,0,1,1,2,1,3,2,2,0.697,7302,0.654,0.092
1,0,4,1,2,1,1,3,3,3,0.835,8178,0.596,0.0
1,0,3,5,2,1,1,2,2,1,0.76,7719,0.623,0.635
1,0,4,2,1,2,1,3,2,2,0.975,7674,0.633,0.0
1,0,1,5,1,1,1,3,3,0,0.801,8108,0.7,0.292
1,1,2,3,3,3,1,3,2,1,0.809,7494,0.667,0.0
1,0,1,3,1,1,1,2,3,2,0.698,7553,0.529,0.174
1,1,4,1,1,4,1,2,2,2,0.733,7179,0.632,0.184
0,1,2,4,1,4,1,2,3,3,0.5,3512,0.471,0.805
1,1,3,1,2,3,1,2,3,1,0.842,8257,0.574,0.197
1,0,3,2,2,1,1,2,5,1,0.946,7834,0.509,0.328
1,1,3,4,2,3,1,3,3,1,0.775,7906,0.611,0.205
1,1,3,2,2,3,1,2,2,3,0.781,7582,0.917,0.187
1,0,3,4,1,2,1,2,2,1,0.718,7460,0.604,0.429
0,1,1,4,2,2,1,6,1,4,0.895,4517,0.439,0.0
1,1,4,1,1,4,1,3,2,3,0.91,8385,0.565,0.066
1,0,3,2,2,1,1,3,3,2,0.637,7242,0.508,0.258
1,0,4,5,1,1,1,2,2,3,0.614,7709,0.561,0.57
1,1,0,6,1,5,4,3,2,3,0.764,8012,0.582,0.056
1,1,2,6,3,4,1,3,3,1,0.767,7836,0.582,0.072
1,1,1,4,1,1,1,3,3,1,0.807,8216,0.509,0.088
1,1,2,4,1,3,1,2,3,2,0.705,7728,0.576,0.076
1,1,2,4,3,3,1,2,1,1,0.693,7477,0.655,0.0
1,0,3,2,1,1,2,3,2,2,0.634,7344,0.696,0.172
1,0,2,3,1,1,1,2,2,2,0.822,7957,0.544,0.143
1,1,4,2,2,3,1,2,3,2,0.723,7376,0.54,0.138
1,0,4,4,2,1,1,3,3,0,0.615,7546,0.63,0.227
1,1,2,5,3,3,1,2,3,3,0.798,7960,0.458,0.219
1,0,0,1,2,1,1,3,4,2,0.738,7990,0.534,0.425
1,1,4,2,1,5,1,2,3,3,0.904,7403,0.544,0.064
1,1,3,4,2,5,1,2,2,1,0.785,8000,0.412,0.197
1,1,3,2,2,3,1,2,2,1,0.594,6800,0.814,0.0
1,0,4,3,1,2,2,2,1,3,0.738,7391,0.705,0.128
1,0,2,3,2,1,1,3,3,1,0.845,8947,0.576,0.249
1,1,3,4,2,4,3,2,1,3,0.716,7499,0.571,0.022
1,1,4,5,2,4,1,3,3,1,0.752,8520,0.589,0.087
1,0,3,6,1,2,2,3,2,1,0.718,7584,0.7,0.058
1,1,1,2,1,5,1,2,1,1,0.654,7399,0.717,0.077
1,1,3,2,1,2,1,3,2,1,0.634,7205,0.826,0.164
1,1,1,4,2,4,1,3,3,2,0.703,6832,0.706,0.061
1,0,2,1,1,2,1,2,1,3,0.628,7381,0.607,0.184
1,1,4,4,1,4,1,3,3,1,0.709,7042,0.635,0.175
0,0,4,5,1,1,1,3,3,3,1.023,4921,0.645,0.119
1,1,4,4,2,3,1,2,2,2,0.679,7517,0.617,0.0
0,0,1,2,1,1,1,2,3,2,0.994,4923,0.333,0.259
1,1,4,1,1,4,2,2,2,1,0.853,7836,0.603,0.065
1,1,3,4,2,3,1,3,3,2,0.718,7509,0.647,0.113
1,1,1,3,2,2,1,3,4,2,0.702,7332,0.614,0.125
1,0,4,6,2,1,1,2,1,1,0.897,8854,0.643,0.154
1,0,2,4,1,1,1,3,1,0,1.014,8328,0.733,0.39
1,0,2,4,2,1,1,2,1,2,0.806,8423,0.708,0.608
1,1,3,2,1,3,1,2,1,3,0.829,8284,0.604,0.279
1,0,3,4,1,1,2,3,3,2,0.836,7796,0.791,0.105
1,1,3,1,2,3,3,3,1,3,0.772,7750,0.608,0.021
1,0,3,4,1,1,3,2,3,2,0.791,8195,0.679,0.11
1,0,3,4,3,1,1,3,2,2,0.662,7649,0.603,0.68
1,1,2,3,1,3,1,2,3,3,0.793,7192,0.708,0.063
1,1,2,4,2,2,1,2,1,3,0.684,7059,0.577,0.566
1,0,2,2,2,2,1,3,2,2,0.742,7768,0.729,0.94
1,0,3,2,2,1,1,2,3,0,0.744,7679,0.684,0.185
1,1,3,3,2,2,1,2,2,1,0.699,7265,0.905,0.734
1,1,4,3,2,2,2,3,2,2,0.702,8032,0.66,0.089
1,1,4,3,1,3,1,2,2,3,0.56,7377,0.608,0.088
1,1,1,2,1,1,1,3,3,3,0.651,7422,0.673,0.144
1,0,2,4,2,1,1,3,3,1,0.695,7468,0.614,0.21
1,0,2,5,1,1,1,3,3,3,0.769,8162,0.589,0.268
1,1,0,4,2,4,2,3,2,1,0.84,7535,0.673,0.055
1,1,2,1,1,4,1,3,2,2,0.774,7827,0.54,0.037
1,1,2,2,1,3,1,1,2,1,0.81,8126,0.667,0.095
1,1,3,3,3,4,1,2,3,3,0.661,7300,0.638,0.115
1,0,3,3,3,2,1,2,2,3,0.707,7841,0.608,0.218
1,0,4,4,1,1,1,1,1,3,0.748,7802,0.492,0.348
1,1,2,2,1,2,1,1,2,2,0.821,7694,0.7,0.87
1,1,3,2,1,4,3,2,2,0,0.746,6932,0.526,0.061
1,1,2,1,3,4,1,1,2,3,0.727,7555,0.574,0.0
1,1,3,2,1,5,2,1,2,2,0.776,7936,0.767,0.032
1,1,4,1,2,3,1,1,2,2,0.713,7906,0.633,0.258
1,0,5,4,1,2,1,2,1,3,0.62,7962,0.561,0.173
1,0,2,6,2,2,1,2,3,1,0.655,7075,0.648,0.625
1,1,3,1,1,4,1,1,2,1,0.81,7664,0.721,0.126
1,1,4,4,1,5,2,2,2,1,0.768,7219,0.564,0.047
1,1,4,4,2,3,1,2,1,1,0.681,8424,0.787,0.0
0,1,3,3,1,3,1,5,3,2,1.039,4739,0.486,0.0
1,1,4,1,2,3,1,1,1,2,0.676,7370,0.627,0.107
1,1,4,4,1,4,1,1,1,3,0.681,7641,0.632,0.041
1,0,3,2,1,1,1,2,2,3,0.716,7689,0.68,0.405
1,1,3,1,1,4,1,2,2,3,0.638,7345,0.738,0.726
1,0,2,2,1,1,1,1,2,3,0.745,7682,0.579,0.177
1,0,2,5,2,1,1,2,2,1,0.578,7153,0.647,0.215
1,1,4,2,3,2,2,2,2,3,0.754,7737,0.75,0.09
1,0,2,4,3,2,1,1,1,2,0.668,7535,0.673,0.642
1,0,2,2,1,2,1,2,1,1,0.769,8426,0.544,0.195
1,1,4,4,2,4,1,2,2,3,0.846,8070,0.688,0.074
1,0,2,4,1,1,1,1,2,2,0.619,7199,0.729,0.456
1,1,3,2,1,4,3,2,1,3,0.787,7917,0.667,0.023
0,1,2,6,2,4,1,1,2,1,1.046,4847,0.815,0.097
0,0,3,4,1,1,1,4,2,3,1.002,4724,0.806,0.314
1,1,1,1,1,5,1,2,2,3,0.645,7222,0.5,0.154
1,0,2,4,1,2,1,2,1,3,0.689,7302,0.702,0.172
1,0,3,1,2,1,1,6,5,1,0.741,7307,0.745,0.532
1,0,3,3,2,1,2,4,2,2,0.859,7849,0.63,0.165
1,1,4,2,3,5,1,3,3,2,0.704,7919,0.635,0.039
1,1,3,4,2,3,1,2,1,1,0.742,8094,0.6,0.0
1,1,2,2,2,2,1,2,3,2,0.909,8575,0.736,0.177
1,1,3,1,1,4,1,1,3,3,0.727,7892,0.729,0.268
0,0,4,5,1,1,1,1,3,3,1.022,4996,0.486,0.562
1,1,1,3,2,4,2,2,3,2,0.678,7686,0.618,0.0
0,1,4,5,1,4,1,5,3,2,0.956,4506,0.639,0.678
1,1,2,1,1,3,1,2,2,3,0.646,7570,0.633,0.041
1,1,3,4,2,5,1,2,3,2,0.823,7729,0.644,0.172
0,1,4,2,1,5,1,4,3,3,1.018,4830,0.724,0.0
1,1,3,1,2,1,1,2,3,3,0.704,7588,0.581,0.0
1,1,2,4,2,4,2,1,1,2,0.671,7734,0.609,0.032
1,1,2,4,2,5,1,2,4,1,0.895,8160,0.586,0.099
1,1,5,4,2,4,1,1,3,2,0.875,8362,0.64,0.2
1,0,1,2,1,2,1,1,3,1,0.804,8254,0.596,0.577
1,1,4,4,2,3,2,1,2,1,0.63,7612,0.783,0.0
1,0,2,3,2,1,2,2,3,2,1.087,8352,0.821,0.234
0,1,2,4,1,3,3,2,3,3,1.015,4822,0.295,0.02
0,0,4,4,1,2,1,1,3,2,0.997,4754,0.463,0.0
1,1,4,1,2,4,1,2,3,2,0.637,7341,0.491,0.107
1,0,5,2,1,1,1,1,1,1,0.759,7710,0.875,0.272
1,1,3,1,1,3,1,2,4,1,0.766,8049,0.434,0.585
1,0,2,2,2,1,1,2,1,3,0.893,7890,0.875,0.292
1,0,2,3,1,1,1,1,3,3,0.677,7735,0.682,0.311
1,1,5,6,3,5,1,1,2,2,0.871,7936,0.485,0.052
0,1,3,5,2,2,1,6,2,2,0.891,4633,0.611,0.224
0,1,3,2,2,5,1,2,2,1,0.965,4734,0.541,0.0
1,1,3,1,2,4,1,2,1,1,0.785,7590,0.682,0.283
0,0,2,2,1,1,1,6,1,2,1.047,4805,0.639,0.0
1,1,1,4,2,5,1,2,3,2,0.707,7111,0.608,0.071
0,0,2,2,1,1,1,1,6,2,1.043,5043,0.432,0.222
1,0,3,4,2,1,1,2,3,1,0.72,7872,0.538,0.407
1,0,2,4,1,1,1,1,1,1,0.813,7950,0.593,0.368
1,0,3,3,2,1,1,2,2,2,0.775,7932,0.642,0.483
1,1,3,1,2,4,1,1,3,2,0.814,7926,0.537,0.0
0,1,4,5,1,2,1,1,2,2,1.027,4638,0.655,0.218
1,0,3,4,1,1,2,1,2,2,0.8,8526,0.661,0.226
1,1,2,4,1,2,1,1,3,3,0.622,7289,0.705,0.672
1,1,1,4,2,4,3,2,1,3,0.75,7665,0.593,0.027
1,1,2,2,3,2,1,1,3,2,0.72,7570,0.544,0.214
1,0,2,2,2,1,1,2,1,0,0.698,8396,0.738,0.199
1,1,2,4,2,4,2,2,3,3,0.759,8186,0.635,0.073
0,1,3,5,1,3,1,2,4,2,1.043,5147,0.559,0.0
1,0,4,4,1,1,1,1,1,3,0.661,7136,0.608,0.477
0,1,2,2,1,5,1,1,2,2,1.028,4935,0.487,0.231
1,0,0,2,2,1,1,1,1,0,0.696,7697,0.508,0.129
1,0,4,3,2,1,1,2,1,1,0.71,7587,0.569,0.0
1,1,2,1,2,5,2,1,2,2,0.745,7512,0.688,0.046
1,1,5,3,2,2,1,1,3,1,0.608,8028,0.54,0.705
1,1,3,4,1,4,1,2,3,1,0.592,7333,0.596,0.216
1,1,3,1,1,2,1,1,3,3,0.749,7685,0.596,0.076
1,0,3,3,1,2,2,2,1,2,0.701,7586,0.567,0.084
1,1,3,3,1,4,2,2,1,3,0.755,7594,0.725,0.057
0,1,1,3,1,5,2,1,3,2,0.964,4864,0.548,0.0
1,0,3,4,2,1,2,1,3,1,0.706,7974,0.731,0.166
1,1,2,4,2,4,1,2,2,3,0.781,7998,0.608,0.211
1,1,2,4,1,2,1,1,2,2,0.655,8427,0.776,0.204
1,0,0,5,1,2,1,1,2,3,0.64,7739,0.59,0.0
1,1,1,2,1,4,1,1,6,1,0.625,7603,0.588,0.093
1,0,3,4,2,1,1,1,1,3,0.64,7123,0.492,0.334
1,1,1,5,2,5,2,2,5,2,0.718,7520,0.681,0.058
1,0,3,2,2,1,1,1,2,3,0.832,7905,0.755,0.601
1,1,3,4,2,1,1,1,2,2,0.624,7510,0.648,0.216
1,0,4,2,1,1,1,1,1,1,0.708,7714,0.596,0.0
1,1,1,1,2,2,1,2,2,3,0.857,8235,0.522,0.556
1,0,3,2,1,1,1,1,3,2,0.681,7023,0.654,0.362
1,1,2,4,2,3,2,2,3,3,0.868,7685,0.533,0.07
0,1,1,2,2,5,1,2,3,1,1.038,4863,0.474,0.0
1,0,1,2,2,1,1,1,3,3,0.78,7847,0.857,0.522
0,1,3,5,2,4,2,6,2,2,1.021,4810,0.341,0.029
1,1,5,4,1,3,1,2,1,3,0.684,7561,0.685,0.259
1,1,3,3,1,5,1,2,2,3,0.717,8001,0.707,0.285
1,1,1,4,3,2,1,1,2,2,0.699,8313,0.672,0.104
0,1,3,5,2,2,4,2,3,4,0.987,4758,0.512,0.025
1,1,4,2,2,4,1,2,3,2,0.682,7886,0.679,0.286
1,1,2,1,1,5,1,2,2,1,0.743,8202,0.913,0.03
1,1,2,2,1,4,1,1,2,3,0.847,7946,0.667,0.237
1,1,2,1,2,5,1,1,3,1,0.751,7850,0.635,0.13
1,1,1,6,2,5,1,2,3,2,0.778,8087,0.509,0.073
1,1,2,1,1,3,1,1,1,3,0.701,7009,0.708,0.067
1,1,4,1,2,5,1,2,2,2,0.861,8104,0.627,0.078
1,1,0,3,2,5,3,2,1,1,0.689,7690,0.673,0.042
1,0,3,2,3,2,2,2,2,2,0.675,7149,0.623,0.102
1,0,2,3,2,1,1,2,2,2,0.767,6984,0.545,0.454
1,0,3,2,1,1,1,2,1,2,0.779,7400,0.686,0.0
1,0,4,3,2,1,1,1,1,2,0.765,7495,0.54,0.0
1,0,1,4,2,1,1,2,2,1,0.819,8063,0.714,0.557
1,1,3,4,3,3,2,2,1,3,0.728,7167,0.625,0.044
0,1,1,2,1,5,1,5,3,3,0.933,4619,0.372,0.222
0,1,2,3,1,4,1,2,2,2,1.058,4738,0.395,0.0
0,1,2,4,3,2,2,5,2,3,0.965,4691,0.465,0.017
1,0,5,4,2,1,3,1,2,2,0.709,7685,0.527,0.134
1,1,4,4,1,5,1,1,1,3,0.753,8356,0.681,0.0
1,1,1,2,1,4,1,1,2,3,0.837,7803,0.688,0.156
1,0,3,6,2,1,1,1,1,1,1.018,8571,0.647,0.396
1,1,5,3,2,3,3,1,2,2,0.796,8095,0.62,0.031
0,1,1,5,1,4,1,4,2,2,0.955,4890,0.485,0.0
1,1,3,4,1,5,1,1,2,3,0.632,7119,0.564,0.077
1,1,4,2,2,5,3,1,1,1,0.768,7788,0.469,0.047
1,1,4,1,1,5,1,1,1,3,0.661,7360,0.745,0.05
1,0,1,4,1,1,1,2,3,3,0.67,7525,0.449,0.151
1,1,1,1,2,5,1,2,2,3,0.734,7412,0.585,0.031
1,1,4,4,1,5,4,2,2,1,0.732,7281,0.532,0.043
1,1,3,4,1,4,1,2,2,1,0.8,7971,0.787,0.208
1,0,2,1,1,1,1,1,2,3,0.786,8066,0.549,0.192
1,0,1,1,2,1,3,2,3,1,0.705,7395,0.562,0.129
0,1,2,4,1,5,1,2,1,2,1.056,4800,0.395,0.0
1,1,2,4,2,5,1,1,1,1,0.676,7168,0.571,0.042
1,0,0,6,2,2,2,1,1,3,0.88,8987,0.561,0.049
1,1,4,5,2,4,1,1,2,2,0.878,8332,0.569,0.072
1,0,3,3,1,1,1,1,2,1,0.729,7677,0.554,0.133
1,1,4,4,2,4,1,1,2,3,0.754,8147,0.588,0.064
1,1,3,1,3,3,1,2,3,2,0.777,7667,0.527,0.103
1,1,0,2,1,4,1,2,1,3,0.785,8618,0.815,0.581
1,1,2,4,1,4,1,2,2,2,0.657,7916,0.708,0.164
1,1,1,1,1,4,1,1,3,2,0.917,7481,0.548,0.088
1,1,1,4,1,3,2,2,2,2,0.796,8780,0.654,0.094
1,1,2,4,1,3,3,2,3,1,0.698,7711,0.86,0.026
1,1,3,3,1,5,1,2,2,1,0.626,7385,0.429,0.0
1,1,2,4,2,4,1,2,5,1,0.694,7796,0.59,0.028
1,1,4,4,1,5,2,2,2,2,0.622,7962,0.435,0.0
1,1,2,4,1,2,1,1,6,3,0.654,7823,0.722,0.338
1,1,1,1,2,4,1,2,3,2,0.623,8056,0.583,0.1
1,1,4,3,1,4,2,1,1,2,0.715,7707,0.5,0.049
1,0,2,4,1,1,1,1,2,3,0.753,7544,0.629,0.26
1,1,3,4,3,3,2,2,3,3,0.865,8450,0.579,0.048
1,1,1,5,1,3,3,1,1,2,0.767,7485,0.552,0.066
1,1,2,1,1,5,1,2,3,2,0.713,7432,0.607,0.068
1,1,2,4,2,3,1,1,2,3,0.683,7508,0.576,0.221
1,1,3,2,3,3,1,1,2,1,0.953,8642,0.7,0.464
0,1,2,2,3,5,1,5,3,2,1.059,4939,0.465,0.15
1,1,2,3,1,2,1,2,2,1,0.716,8904,0.656,0.218
1,0,4,5,1,2,1,2,1,2,0.935,9137,0.586,0.129
1,1,3,3,1,4,1,2,2,2,0.611,7739,0.472,0.246
1,0,3,4,2,1,1,2,1,1,0.752,7678,0.691,0.0
1,1,3,3,2,1,1,2,1,2,0.8,8316,0.704,0.0
1,1,4,2,2,2,1,1,1,1,0.62,7801,0.644,0.731
1,0,3,1,2,1,1,2,3,3,0.617,7632,0.532,0.275
1,0,2,2,2,2,1,2,2,3,0.724,7925,0.5,0.28
1,1,2,4,2,4,1,1,3,1,0.764,7745,0.64,0.04
0,1,2,5,2,3,1,2,2,2,0.969,4659,0.6,0.909
1,0,1,4,2,1,1,1,1,3,0.882,8426,0.478,0.398
1,1,0,4,3,3,1,1,3,3,0.74,8080,0.704,0.412
1,0,3,4,1,1,1,2,1,2,0.712,8215,0.535,0.673
1,0,2,6,1,1,1,2,1,1,0.776,8300,0.469,0.474
1,0,4,4,3,1,1,2,3,2,0.861,8296,0.685,0.842
0,0,3,4,1,1,2,1,5,2,0.918,4909,0.316,0.0
1,1,2,3,2,5,1,1,2,2,0.741,7552,0.611,0.048
1,1,5,1,1,3,1,1,2,1,0.67,7570,0.655,0.096
1,1,1,4,2,4,2,2,1,3,0.771,7755,0.68,0.027
0,1,2,3,3,4,1,4,3,3,0.89,4520,0.37,0.0
1,1,1,2,2,1,1,2,1,3,1.098,12535,0.815,0.571
1,1,2,3,3,3,1,1,3,1,0.955,8256,0.623,0.121
1,0,3,2,2,2,1,2,2,1,0.608,7498,0.5,0.172
1,1,3,5,1,5,1,1,2,1,0.627,6453,0.589,0.06
1,1,5,4,1,4,1,1,1,3,0.839,8689,0.898,0.097
1,1,4,4,2,3,3,1,6,1,0.72,7396,0.562,0.0
1,1,2,1,1,4,1,2,1,3,0.824,8871,0.764,0.046
1,1,5,2,2,5,1,1,1,3,0.862,8231,0.556,0.047
1,0,5,4,2,1,1,2,3,1,0.771,7768,0.878,0.225
1,0,4,4,3,1,1,2,6,1,0.742,7688,0.409,0.628
1,1,3,4,2,4,1,1,1,2,0.769,7930,0.542,0.071
1,1,2,1,1,3,1,1,1,1,0.75,7432,0.559,0.289
1,1,3,4,1,4,3,2,3,3,0.703,7640,0.582,0.073
1,1,3,4,1,4,1,2,1,2,0.805,8241,0.75,0.082
1,1,0,3,1,4,1,1,3,1,0.747,7854,0.648,0.036
1,1,1,4,2,3,1,2,2,2,0.852,8503,0.571,0.066
0,0,3,4,2,1,2,4,3,1,1.039,4729,0.742,0.098
1,1,3,2,2,3,1,2,5,1,0.831,8591,0.707,0.089
1,1,2,2,1,4,1,2,3,3,0.718,7722,0.469,0.045
1,1,3,4,2,3,1,1,1,3,0.649,7234,0.694,0.0
0,1,3,4,1,4,1,2,2,2,1.017,4983,0.379,0.005
1,1,4,4,1,5,1,2,3,2,0.712,7794,0.843,0.0
1,0,4,1,3,2,1,2,2,1,0.675,8608,0.515,0.459
1,0,3,4,1,1,1,1,2,3,0.718,8387,0.759,0.13
1,1,3,4,2,5,2,1,3,1,0.74,8212,0.695,0.034
1,1,2,4,2,5,2,1,1,2,0.705,8652,0.849,0.049
0,0,4,2,2,1,1,2,3,2,1.058,4955,0.806,0.0
1,0,2,1,1,1,1,1,2,1,0.615,7288,0.6,0.439
1,1,2,4,1,4,2,1,2,3,0.742,7745,0.729,0.0
0,0,5,3,1,2,1,2,3,1,1.005,5242,0.574,0.0
1,1,4,1,2,5,1,2,3,1,0.727,7716,0.804,0.064
0,1,3,2,2,4,1,1,3,2,0.983,4883,0.5,0.0
1,1,4,5,2,2,1,1,2,2,0.768,8686,0.625,0.532
1,1,4,4,1,4,1,2,3,1,0.743,7209,0.596,0.054
1,1,0,1,1,3,1,2,3,1,0.716,7747,0.651,0.137
1,1,5,4,1,2,1,2,2,3,0.791,8669,0.768,0.611
1,1,5,4,2,4,1,1,2,0,0.73,8420,0.852,0.039
1,1,2,6,2,5,1,1,2,2,0.856,8604,0.714,0.04
1,1,2,1,2,2,1,1,3,1,0.68,8752,0.863,0.107
0,1,1,2,1,3,1,2,3,3,1.021,5294,0.698,0.328
1,0,4,4,2,1,2,2,5,2,0.905,8637,0.808,0.0
1,0,3,2,1,2,3,2,2,1,0.741,7872,0.635,0.0
1,0,4,6,2,2,1,1,3,1,0.706,8514,0.73,0.26
1,1,3,1,2,2,1,2,3,3,0.879,8218,0.913,0.348
1,0,3,3,1,1,3,2,3,3,0.705,7345,0.463,0.123
1,0,1,1,1,1,1,2,2,1,0.7,8087,0.792,0.572
1,1,4,4,2,3,1,1,2,3,0.838,7973,0.692,0.345
1,1,4,4,2,4,1,1,1,3,0.818,9042,0.605,0.053
1,1,2,4,2,2,1,2,3,3,0.659,8444,0.449,0.682
1,1,1,4,2,5,1,2,3,2,0.891,8609,0.758,0.267
1,0,3,3,3,2,1,1,2,1,0.8,9277,0.769,0.322
1,1,2,1,2,4,1,1,2,1,0.753,8963,0.694,0.112
1,1,2,4,1,5,1,1,1,2,0.68,8037,0.852,0.287
1,1,1,1,1,2,1,2,1,1,0.647,7037,0.745,0.61
1,1,4,6,1,5,3,1,3,1,0.701,8007,0.778,0.041
1,0,2,4,2,1,1,2,3,3,0.62,8220,0.635,0.707
1,0,4,1,2,1,1,2,2,3,0.743,7986,0.6,0.167
1,1,1,2,2,5,1,2,3,2,0.8,8879,0.578,0.06
1,0,5,1,1,1,1,1,3,1,0.729,9081,0.852,0.15
1,1,4,4,2,3,2,1,3,3,0.702,8305,0.746,0.08
1,0,1,4,1,2,1,2,1,2,0.723,8226,0.644,0.189
1,1,3,2,2,4,1,1,3,1,0.716,8327,0.545,0.057
1,1,2,2,1,3,3,1,2,3,0.588,7885,0.635,0.043
1,1,3,4,2,4,1,1,3,1,0.817,8914,0.768,0.121
1,1,3,2,3,4,1,1,3,3,0.589,7996,0.597,0.127
1,1,2,5,2,3,1,1,1,3,0.925,8751,0.808,0.107
1,1,3,2,2,3,1,2,3,1,0.65,8110,0.766,0.206
1,1,1,1,1,4,1,1,3,1,0.72,7960,0.697,0.282
0,1,2,5,2,3,1,6,3,4,1.032,4909,0.625,0.109
1,1,4,4,2,3,1,2,2,1,0.771,8695,0.583,0.0
1,1,3,3,2,2,2,2,1,2,0.855,8150,0.631,0.095
1,1,2,4,1,1,2,2,1,3,0.852,8328,0.843,0.127
1,0,3,4,1,2,1,2,2,3,0.939,8920,0.694,0.125
1,1,2,2,2,3,1,1,3,3,0.749,8804,0.682,0.787
0,1,0,5,1,3,1,5,3,2,1.005,5272,0.59,0.0
1,1,3,1,2,4,2,1,2,1,0.814,8736,0.702,0.0
1,0,2,1,3,2,2,2,2,2,0.83,9105,0.763,0.0
1,1,2,1,1,3,1,1,1,0,0.827,8329,0.656,0.072
1,0,0,4,1,1,2,1,2,3,0.845,8285,0.738,0.155
1,1,4,2,1,3,1,1,1,3,0.827,8553,0.872,0.252
1,1,2,1,1,2,2,2,3,2,0.75,8379,0.606,0.0
1,0,4,3,1,2,1,2,3,3,0.947,9406,0.767,0.0
1,0,2,1,3,2,2,5,2,2,0.732,8097,0.842,0.074
0,0,4,4,1,1,1,4,3,1,1.058,5372,0.596,0.0
1,0,3,2,2,2,2,2,2,2,0.688,8443,0.865,0.083
0,1,2,2,2,5,1,2,3,2,1.036,5366,0.659,0.081
1,1,2,3,2,3,2,2,1,1,0.674,8582,0.767,0.039
1,1,4,4,1,4,2,2,1,3,0.86,8502,0.717,0.066
1,1,1,3,2,4,1,2,3,1,0.583,7867,0.695,0.39
1,1,1,2,1,3,1,2,3,3,0.864,8634,0.9,0.045
